Date,Open,High,Low,Close,Volume,NASDAQ
2020-09-18,10951.82031,11034.9082,10829.65723,10944.58594,26341903912.0,10793.28027
2020-09-19,10933.75293,11134.09277,10909.61816,11094.34668,22764204008.0,10793.28027
2020-09-20,11095.87012,11095.87012,10814.47754,10938.27148,24699523788.0,10793.28027
2020-09-21,10934.92578,10988.30469,10380.26074,10462.25977,28884999244.0,10778.7998
2020-09-22,10459.62402,10568.07715,10382.72656,10538.45996,23621787804.0,10963.63965
2020-09-23,10535.49219,10537.82813,10197.86523,10246.18652,23788661867.0,10632.99023
2020-09-24,10248.78613,10771.05664,10231.49023,10760.06641,47144380902.0,10672.26953
2020-09-25,10761.10938,10777.69629,10578.91406,10692.7168,39348590957.0,10913.55957
2020-09-26,10695.5752,10772.99902,10667.28125,10750.72363,46852525493.0,10913.55957
2020-09-27,10746.89258,10803.97656,10622.92188,10775.26953,53745972818.0,10913.55957
2020-09-28,10776.61328,10945.34766,10703.89356,10709.65234,47762394731.0,11117.53027
2020-09-29,10709.65039,10860.00098,10649.49512,10844.64063,46582396602.0,11085.25
2020-09-30,10843.87109,10847.25684,10669.32129,10784.49121,44171073700.0,11167.50977
2020-10-01,10795.25488,10933.62402,10472.35645,10619.45215,40023134100.0,11326.50977
2020-10-02,10619.82129,10657.83789,10416.68945,10575.97461,48661453918.0,11075.01953
2020-10-03,10575.10059,10598.94043,10511.12988,10549.3291,44660271563.0,11075.01953
2020-10-04,10550.44043,10686.0,10534.3916,10669.58301,71251776995.0,11075.01953
2020-10-05,10676.5293,10793.50781,10634.60059,10793.33984,47537578009.0,11332.49023
2020-10-06,10796.30664,10797.57813,10528.89063,10604.40625,42623695307.0,11154.59961
2020-10-07,10603.35547,10680.50781,10562.50684,10668.96875,37799458436.0,11364.59961
2020-10-08,10669.37109,10945.73731,10562.60645,10915.68555,63314794397.0,11420.98047
2020-10-09,10927.91309,11102.67188,10846.85059,11064.45801,22799117613.0,11579.94043
2020-10-10,11059.14258,11442.21094,11056.94043,11296.36133,22877978588.0,11579.94043
2020-10-11,11296.08203,11428.81348,11288.62793,11384.18164,19968627060.0,11579.94043
2020-10-12,11392.63574,11698.46777,11240.68652,11555.36328,26163972642.0,11876.25977
2020-10-13,11548.71973,11548.98438,11321.22461,11425.89941,24241420251.0,11863.90039
2020-10-14,11429.04785,11539.97754,11307.83106,11429.50684,24103426719.0,11768.73047
